Episode,Reward
1729,222.0
1730,234.0
1731,349.0
1732,316.0
1733,464.0
1734,3952.0
1735,7782.0
1736,130.0
1737,122.0
1738,152.0
1739,134.0
1740,139.0
1741,124.0
1742,792.0
1743,165.0
1744,154.0
1745,743.0
1746,120.0
1747,140.0
1748,133.0
1749,171.0
1750,149.0
1751,138.0
1752,129.0
1753,152.0
1754,159.0
1755,140.0
1756,162.0
1757,143.0
1758,172.0
1759,162.0
1760,279.0
1761,370.0
1762,277.0
1763,222.0
1764,410.0
1765,225.0
1766,159.0
1767,158.0
1768,151.0
1769,184.0
1770,176.0
1771,174.0
1772,160.0
1773,156.0
1774,173.0
1775,125.0
1776,139.0
1777,142.0
1778,204.0
1779,121.0
1780,178.0
1781,169.0
1782,196.0
1783,153.0
1784,438.0
1785,160.0
1786,158.0
1787,186.0
1788,167.0
1789,162.0
1790,185.0
1791,351.0
1792,213.0
1793,423.0
1794,153.0
1795,184.0
1796,277.0
1797,279.0
1798,175.0
1799,191.0
1800,196.0
1801,157.0
1802,359.0
1803,411.0
1804,378.0
1805,161.0
1806,192.0
1807,208.0
1808,368.0
1809,389.0
1810,182.0
1811,347.0
1812,218.0
1813,195.0
1814,399.0
1815,524.0
1816,156.0
1817,152.0
1818,169.0
1819,916.0
1820,174.0
1821,702.0
1822,178.0
1823,175.0
1824,138.0
1825,153.0
1826,156.0
1827,135.0
1828,420.0
1829,148.0
1830,135.0
1831,214.0
1832,142.0
1833,145.0
1834,114.0
1835,147.0
1836,144.0
1837,149.0
1838,125.0
1839,138.0
1840,148.0
1841,130.0
1842,144.0
1843,134.0
1844,126.0
1845,133.0
1846,117.0
1847,126.0
1848,124.0
1849,129.0
1850,124.0
1851,139.0
1852,125.0
1853,130.0
1854,135.0
1855,139.0
1856,125.0
1857,143.0
1858,124.0
1859,132.0
1860,120.0
1861,130.0
1862,132.0
1863,136.0
1864,169.0
1865,155.0
1866,1316.0
1867,178.0
1868,150.0
1869,130.0
1870,162.0
1871,147.0
1872,151.0
1873,136.0
1874,156.0
1875,665.0
1876,215.0
1877,219.0
1878,204.0
1879,266.0
1880,186.0
1881,175.0
1882,264.0
1883,617.0
1884,1407.0
1885,172.0
1886,280.0
1887,197.0
1888,205.0
1889,175.0
1890,197.0
1891,185.0
1892,230.0
1893,197.0
1894,269.0
1895,228.0
1896,197.0
1897,243.0
1898,259.0
1899,63.0
1900,147.0
1901,257.0
1902,51.0
1903,62.0
1904,660.0
1905,220.0
1906,186.0
1907,216.0
1908,186.0
1909,464.0
1910,217.0
1911,191.0
1912,246.0
1913,182.0
1914,153.0
1915,193.0
1916,160.0
1917,153.0
1918,355.0
1919,210.0
1920,143.0
1921,149.0
1922,316.0
1923,248.0
1924,238.0
1925,204.0
1926,266.0
1927,231.0
1928,268.0
1929,252.0
1930,2178.0
1931,304.0
1932,328.0
1933,382.0
1934,223.0
1935,244.0
1936,221.0
1937,250.0
1938,253.0
1939,197.0
1940,262.0
1941,191.0
1942,246.0
1943,234.0
1944,217.0
1945,216.0
1946,244.0
1947,182.0
1948,213.0
1949,213.0
1950,234.0
1951,441.0
1952,424.0
1953,218.0
1954,232.0
1955,211.0
1956,187.0
1957,170.0
1958,206.0
1959,183.0
1960,163.0
1961,189.0
1962,169.0
1963,162.0
1964,165.0
1965,165.0
1966,159.0
1967,157.0
1968,174.0
1969,194.0
1970,169.0
1971,184.0
1972,183.0
1973,227.0
1974,288.0
1975,588.0
1976,1001.0
1977,591.0
1978,551.0
1979,594.0
1980,576.0
1981,379.0
1982,680.0
1983,623.0
1984,213.0
1985,614.0
1986,439.0
1987,243.0
1988,652.0
1989,586.0
1990,641.0
1991,1086.0
1992,2874.0
1993,5124.0
1994,1303.0
1995,733.0
1996,402.0
1997,386.0
1998,489.0
1999,506.0
2000,155.0
2001,170.0
2002,388.0
2003,152.0
2004,150.0
2005,160.0
2006,171.0
2007,465.0
2008,191.0
2009,290.0
2010,174.0
2011,179.0
2012,148.0
2013,147.0
2014,159.0
2015,415.0
2016,688.0
2017,160.0
2018,176.0
2019,202.0
2020,173.0
2021,159.0
2022,173.0
2023,792.0
2024,179.0
2025,183.0
2026,157.0
2027,184.0
2028,197.0
2029,188.0
2030,172.0
2031,201.0
2032,802.0
2033,1395.0
2034,1211.0
2035,642.0
2036,160.0
2037,1072.0
2038,4449.0
2039,27645.0
2040,1388.0
2041,714.0
2042,1155.0
2043,174.0
2044,8070.0
2045,101.0
2046,15915.0
2047,2726.0
2048,839.0
2049,1598.0
2050,264.0
2051,171.0
2052,210.0
2053,171.0
2054,139.0
2055,313.0
2056,655.0
2057,387.0
2058,303.0
2059,642.0
2060,1193.0
2061,1527.0
2062,8500.0
2063,161.0
2064,177.0
2065,373.0
2066,225.0
2067,297.0
2068,170.0
2069,373.0
2070,176.0
2071,277.0
2072,419.0
2073,160.0
2074,410.0
2075,203.0
2076,191.0
2077,199.0
2078,255.0
2079,241.0
2080,425.0
2081,232.0
2082,373.0
2083,210.0
2084,223.0
2085,181.0
2086,218.0
2087,161.0
2088,218.0
2089,173.0
2090,169.0
2091,203.0
2092,191.0
2093,185.0
2094,208.0
2095,209.0
2096,201.0
2097,199.0
2098,201.0
2099,213.0
2100,175.0
2101,204.0
2102,183.0
2103,169.0
2104,204.0
2105,214.0
2106,240.0
2107,221.0
2108,1301.0
2109,195.0
2110,206.0
2111,192.0
2112,41915.0
2113,542.0
2114,268.0
2115,270.0
2116,305.0
2117,255.0
2118,273.0
2119,244.0
2120,17909.0
2121,108.0
2122,1738.0
2123,1160.0
2124,3092.0
2125,755.0
2126,1862.0
2127,2954.0
2128,2312.0
2129,9066.0
2130,19061.0
2131,686.0
2132,1544.0
2133,1301.0
2134,3607.0
2135,554.0
2136,1037.0
2137,364.0
2138,2022.0
2139,284.0
2140,271.0
2141,278.0
2142,287.0
2143,193.0
2144,187.0
2145,243.0
2146,184.0
2147,181.0
2148,162.0
2149,266.0
2150,212.0
2151,304.0
2152,238.0
2153,338.0
2154,335.0
2155,183.0
2156,216.0
2157,502.0
2158,400.0
2159,213.0
2160,236.0
2161,297.0
2162,290.0
2163,451.0
2164,20633.0
2165,8365.0
2166,336.0
2167,304.0
2168,235.0
2169,675.0
2170,508.0
2171,274.0
2172,452.0
2173,380.0
2174,346.0
2175,364.0
2176,938.0
2177,327.0
2178,120.0
2179,370.0
2180,378.0
2181,169.0
2182,905.0
2183,197.0
2184,363.0
2185,390.0
2186,389.0
2187,158.0
2188,446.0
2189,143.0
2190,510.0
2191,498.0
2192,690.0
2193,427.0
2194,553.0
2195,463.0
2196,1209.0
2197,1311.0
2198,650.0
2199,541.0
2200,590.0
2201,308.0
2202,541.0
2203,459.0
2204,430.0
2205,381.0
2206,173.0
2207,565.0
2208,759.0
2209,830.0
2210,645.0
2211,461.0
2212,260.0
2213,570.0
2214,537.0
2215,384.0
2216,257.0
2217,5145.0
2218,625.0
2219,483.0
2220,295.0
2221,292.0
2222,712.0
2223,873.0
2224,4373.0
2225,1196.0
2226,18579.0
2227,549.0
2228,15950.0
2229,43839.0
2230,669.0
2231,167.0
2232,199.0
2233,41.0
2234,123.0
2235,219.0
2236,250.0
2237,231.0
2238,225.0
2239,179.0
2240,293.0
2241,63.0
2242,114.0
2243,339.0
2244,125.0
2245,1898.0
2246,247.0
2247,179.0
2248,300.0
2249,241.0
2250,190.0
2251,184.0
2252,216.0
2253,223.0
2254,436.0
2255,179.0
2256,884.0
2257,192.0
2258,292.0
2259,137.0
2260,180.0
2261,177.0
2262,133.0
2263,119.0
2264,266.0
2265,144.0
2266,169.0
2267,170.0
2268,227.0
2269,284.0
2270,170.0
2271,224.0
2272,211.0
2273,402.0
2274,290.0
2275,192.0
2276,209.0
2277,245.0
2278,225.0
2279,151.0
2280,168.0
2281,211.0
2282,475.0
2283,2387.0
2284,1378.0
2285,1339.0
2286,1006.0
2287,331.0
2288,3538.0
2289,588.0
2290,183.0
2291,611.0
2292,172.0
2293,397.0
2294,502.0
2295,131.0
2296,133.0
2297,194.0
2298,213.0
2299,220.0
2300,438.0
2301,226.0
2302,493.0
2303,99.0
2304,696.0
2305,521.0
2306,106.0
2307,115.0
2308,106.0
2309,220.0
2310,137.0
2311,104.0
2312,119.0
2313,328.0
2314,96.0
2315,97.0
2316,94.0
2317,93.0
2318,96.0
2319,88.0
2320,97.0
2321,99.0
2322,102.0
2323,116.0
2324,96.0
2325,113.0
2326,116.0
2327,524.0
2328,113.0
2329,105.0
2330,134.0
2331,147.0
2332,214.0
2333,467.0
2334,402.0
2335,99.0
2336,96.0
2337,572.0
2338,429.0
2339,106.0
2340,366.0
2341,391.0
2342,100.0
2343,207.0
2344,193.0
2345,168.0
2346,356.0
2347,308.0
2348,330.0
2349,139.0
2350,132.0
2351,297.0
2352,379.0
2353,273.0
2354,332.0
2355,379.0
2356,260.0
2357,1913.0
2358,14822.0
2359,18273.0
2360,114.0
2361,405.0
2362,565.0
2363,1308.0
2364,930.0
2365,1467.0
2366,652.0
2367,2346.0
2368,1497.0
2369,855.0
2370,5633.0
2371,267.0
2372,526.0
2373,403.0
2374,651.0
2375,237.0
2376,845.0
2377,309.0
2378,293.0
2379,188.0
2380,731.0
2381,1028.0
2382,940.0
2383,587.0
2384,333.0
2385,318.0
2386,196.0
2387,1318.0
2388,224.0
2389,247.0
2390,280.0
2391,811.0
2392,419.0
2393,276.0
2394,8282.0
2395,262.0
2396,293.0
2397,210.0
2398,586.0
2399,156.0
2400,822.0
2401,586.0
2402,1080.0
2403,508.0
2404,467.0
2405,490.0
2406,535.0
2407,529.0
2408,1858.0
2409,840.0
2410,456.0
2411,2315.0
2412,184.0
2413,3810.0
2414,975.0
2415,670.0
2416,689.0
2417,751.0
2418,939.0
2419,997.0
2420,624.0
2421,803.0
2422,3708.0
2423,759.0
2424,151.0
2425,4803.0
2426,4277.0
2427,755.0
2428,12345.0
2429,705.0
2430,1783.0
2431,6968.0
2432,7246.0
2433,796.0
2434,314.0
2435,1216.0
2436,17341.0
2437,35.0
2438,204.0
2439,300.0
2440,204.0
2441,265.0
2442,527.0
2443,446.0
2444,201.0
2445,753.0
2446,411.0
2447,1345.0
2448,1543.0
2449,6540.0
2450,910.0
2451,317.0
2452,18154.0
2453,594.0
2454,408.0
2455,394.0
2456,479.0
2457,585.0
2458,415.0
2459,620.0
2460,376.0
2461,220.0
2462,402.0
2463,486.0
2464,308.0
2465,686.0
2466,215.0
2467,258.0
2468,204.0
2469,184.0
2470,622.0
2471,472.0
2472,460.0
2473,454.0
2474,285.0
2475,227.0
2476,175.0
2477,456.0
2478,458.0
2479,434.0
2480,186.0
2481,405.0
2482,337.0
2483,2285.0
2484,469.0
2485,328.0
2486,209.0
2487,242.0
2488,185.0
2489,185.0
2490,2551.0
2491,204.0
2492,252.0
2493,190.0
2494,203.0
2495,235.0
2496,205.0
2497,511.0
2498,276.0
2499,247.0
2500,198.0
2501,271.0
2502,2234.0
2503,5264.0
2504,3804.0
2505,779.0
2506,173.0
2507,149.0
2508,5234.0
2509,12034.0
2510,912.0
2511,105.0
2512,1191.0
2513,217.0
2514,1972.0
2515,789.0
2516,795.0
2517,528.0
2518,539.0
2519,1631.0
2520,4215.0
2521,426.0
2522,459.0
2523,1163.0
2524,48724.0
2525,319.0
2526,2482.0
2527,641.0
2528,3613.0
2529,7458.0
2530,2981.0
2531,445.0
2532,315.0
2533,232.0
2534,306.0
2535,199.0
2536,166.0
2537,189.0
2538,225.0
2539,177.0
2540,207.0
2541,276.0
2542,2367.0
2543,230.0
2544,168.0
2545,199.0
2546,197.0
2547,160.0
2548,191.0
2549,182.0
2550,174.0
2551,177.0
2552,165.0
2553,214.0
2554,193.0
2555,197.0
2556,75.0
2557,233.0
2558,152.0
2559,161.0
2560,158.0
2561,165.0
2562,155.0
2563,165.0
2564,171.0
2565,164.0
2566,176.0
2567,249.0
2568,284.0
2569,176.0
2570,314.0
2571,384.0
2572,276.0
2573,179.0
2574,540.0
2575,174.0
2576,174.0
2577,7027.0
2578,2838.0
2579,210.0
2580,190.0
2581,184.0
2582,56.0
2583,30.0
2584,196.0
2585,224.0
2586,202.0
2587,223.0
2588,211.0
2589,182.0
2590,175.0
2591,177.0
2592,215.0
2593,225.0
2594,246.0
2595,250.0
2596,1260.0
2597,249.0
2598,1468.0
2599,946.0
2600,10974.0
2601,564.0
2602,30432.0
2603,1301.0
2604,56.0
2605,133.0
2606,43.0
2607,47.0
2608,160.0
2609,86.0
2610,56.0
2611,48.0
2612,65.0
2613,38.0
2614,55.0
2615,50.0
2616,25.0
2617,40.0
2618,51.0
2619,25.0
2620,20.0
2621,39.0
2622,66.0
2623,37.0
2624,45.0
2625,46.0
2626,63.0
2627,100.0
2628,42.0
2629,40.0
2630,91.0
2631,125.0
2632,52.0
2633,51.0
2634,51.0
2635,99.0
2636,30.0
2637,43.0
2638,35.0
2639,49.0
2640,46.0
2641,59.0
2642,29.0
2643,45.0
2644,38.0
2645,41.0
2646,54.0
2647,76.0
2648,127.0
2649,46.0
2650,33.0
2651,107.0
2652,21.0
2653,46.0
2654,35.0
2655,99.0
2656,37.0
2657,110.0
2658,33.0
2659,69.0
2660,50.0
2661,32.0
2662,42.0
2663,155.0
2664,31.0
2665,32.0
2666,2051.0
2667,370.0
2668,53955.0
2669,17520.0
2670,756.0
2671,159.0
2672,551.0
2673,177.0
2674,163.0
2675,2803.0
2676,1509.0
2677,175.0
2678,150.0
2679,411.0
2680,146.0
2681,209.0
2682,104.0
2683,243.0
2684,172.0
2685,226.0
2686,335.0
2687,160.0
2688,548.0
2689,337.0
2690,124.0
2691,303.0
2692,192.0
2693,277.0
2694,269.0
2695,268.0
2696,170.0
2697,275.0
2698,260.0
2699,174.0
2700,277.0
2701,181.0
2702,114.0
2703,239.0
2704,306.0
2705,170.0
2706,262.0
2707,255.0
2708,222.0
2709,273.0
2710,156.0
2711,132.0
2712,124.0
2713,308.0
2714,175.0
2715,303.0
2716,165.0
2717,295.0
2718,352.0
2719,289.0
2720,156.0
2721,125.0
2722,141.0
2723,320.0
2724,237.0
2725,186.0
2726,158.0
2727,201.0
2728,186.0
2729,201.0
2730,152.0
2731,622.0
2732,381.0
2733,323.0
2734,393.0
2735,1545.0
2736,246.0
2737,253.0
2738,225.0
2739,198.0
2740,227.0
2741,239.0
2742,237.0
2743,315.0
2744,139.0
2745,258.0
2746,203.0
2747,129.0
2748,2833.0
2749,107.0
2750,175.0
2751,185.0
2752,182.0
2753,360.0
2754,218.0
2755,298.0
2756,176.0
2757,194.0
2758,248.0
2759,239.0
2760,174.0
2761,635.0
2762,592.0
2763,321.0
2764,227.0
2765,165.0
2766,461.0
2767,1156.0
2768,210.0
2769,323.0
2770,284.0
2771,236.0
2772,362.0
2773,628.0
2774,201.0
2775,252.0
2776,172.0
2777,195.0
2778,592.0
2779,533.0
2780,280.0
2781,182.0
2782,179.0
2783,269.0
2784,218.0
2785,329.0
2786,255.0
2787,282.0
2788,354.0
2789,172.0
2790,623.0
2791,248.0
2792,291.0
2793,217.0
2794,191.0
2795,214.0
2796,173.0
2797,219.0
2798,195.0
2799,154.0
2800,152.0
2801,140.0
2802,163.0
2803,175.0
2804,183.0
2805,493.0
2806,463.0
2807,128.0
2808,709.0
2809,350.0
2810,417.0
2811,339.0
2812,496.0
2813,644.0
2814,566.0
2815,234.0
2816,629.0
2817,129.0
2818,123.0
2819,406.0
2820,111.0
2821,137.0
2822,113.0
2823,117.0
2824,98.0
2825,120.0
2826,172.0
2827,397.0
2828,149.0
2829,127.0
2830,135.0
2831,379.0
2832,113.0
2833,128.0
2834,120.0
2835,186.0
2836,141.0
2837,401.0
2838,122.0
2839,393.0
2840,124.0
2841,118.0
2842,122.0
2843,150.0
2844,127.0
2845,104.0
2846,122.0
2847,147.0
2848,138.0
2849,127.0
2850,151.0
2851,185.0
2852,130.0
2853,126.0
2854,145.0
2855,164.0
2856,134.0
2857,145.0
2858,124.0
2859,118.0
2860,149.0
2861,137.0
2862,120.0
2863,166.0
2864,187.0
2865,145.0
2866,156.0
2867,173.0
2868,154.0
2869,126.0
2870,175.0
2871,135.0
2872,172.0
2873,144.0
2874,156.0
2875,176.0
2876,186.0
2877,170.0
2878,148.0
2879,137.0
2880,195.0
2881,173.0
2882,158.0
2883,146.0
2884,142.0
2885,152.0
2886,187.0
2887,149.0
2888,186.0
2889,171.0
2890,161.0
2891,154.0
2892,195.0
2893,279.0
2894,168.0
2895,184.0
2896,145.0
2897,154.0
2898,610.0
2899,228.0
2900,138.0
2901,234.0
2902,177.0
2903,162.0
2904,148.0
2905,389.0
2906,175.0
2907,162.0
2908,176.0
2909,181.0
2910,166.0
2911,168.0
2912,192.0
2913,173.0
2914,168.0
2915,126.0
2916,177.0
2917,167.0
2918,178.0
2919,172.0
2920,440.0
2921,177.0
2922,179.0
2923,3516.0
2924,420.0
2925,845.0
2926,32933.0
2927,176.0
2928,782.0
2929,260.0
2930,115.0
2931,127.0
2932,216.0
2933,145.0
2934,218.0
2935,3716.0
2936,151.0
2937,239.0
2938,809.0
2939,351.0
2940,271.0
2941,147.0
2942,1536.0
2943,508.0
2944,162.0
2945,801.0
2946,638.0
2947,194.0
2948,970.0
2949,262.0
2950,186.0
2951,158.0
2952,165.0
2953,165.0
2954,554.0
2955,211.0
2956,212.0
2957,1139.0
2958,221.0
2959,234.0
2960,827.0
2961,1032.0
2962,1010.0
2963,669.0
2964,590.0
2965,49435.0
2966,45.0
2967,3338.0
2968,1560.0
2969,219.0
2970,180.0
2971,193.0
2972,209.0
2973,264.0
2974,217.0
2975,197.0
2976,203.0
2977,185.0
2978,160.0
2979,149.0
2980,184.0
2981,8323.0
2982,1445.0
2983,226.0
2984,1350.0
2985,375.0
2986,448.0
2987,317.0
2988,167.0
2989,431.0
2990,235.0
2991,1100.0
2992,135.0
2993,190.0
2994,122.0
2995,277.0
2996,474.0
2997,62975.0
2998,51.0
2999,45.0
3000,157.0
3001,171.0
3002,288.0
3003,425.0
3004,369.0
3005,1304.0
3006,271.0
3007,214.0
3008,162.0
3009,258.0
3010,187.0
3011,187.0
3012,187.0
3013,190.0
3014,197.0
3015,209.0
3016,191.0
3017,208.0
3018,259.0
3019,264.0
3020,274.0
3021,334.0
3022,337.0
3023,444.0
3024,860.0
3025,328.0
3026,330.0
3027,349.0
3028,329.0
3029,393.0
3030,427.0
3031,421.0
3032,200.0
3033,341.0
3034,171.0
3035,158.0
3036,140.0
3037,151.0
3038,162.0
3039,164.0
3040,283.0
3041,138.0
3042,286.0
3043,197.0
3044,156.0
3045,142.0
3046,165.0
3047,142.0
3048,140.0
3049,149.0
3050,144.0
3051,19.0
3052,136.0
3053,144.0
3054,147.0
3055,148.0
3056,130.0
3057,147.0
3058,177.0
3059,158.0
3060,502.0
3061,268.0
3062,174.0
3063,622.0
3064,222.0
3065,223.0
3066,238.0
3067,24.0
3068,321.0
3069,162.0
3070,301.0
3071,193.0
3072,237.0
3073,409.0
3074,183.0
3075,177.0
3076,378.0
3077,876.0
3078,285.0
3079,157.0
3080,232.0
3081,275.0
3082,271.0
3083,245.0
3084,404.0
3085,353.0
3086,479.0
3087,364.0
3088,370.0
3089,314.0
3090,237.0
3091,424.0
3092,242.0
3093,700.0
3094,443.0
3095,304.0
3096,2152.0
3097,559.0
3098,204.0
3099,342.0
3100,287.0
3101,1622.0
3102,768.0
3103,986.0
3104,350.0
3105,364.0
3106,417.0
3107,561.0
3108,3380.0
3109,314.0
3110,579.0
3111,266.0
3112,397.0
3113,1648.0
3114,700.0
3115,440.0
3116,509.0
3117,1463.0
3118,319.0
3119,1309.0
3120,557.0
3121,897.0
3122,757.0
3123,833.0
3124,560.0
3125,1061.0
3126,1168.0
3127,996.0
3128,229.0
3129,2022.0
3130,5437.0
3131,962.0
3132,1731.0
3133,2981.0
3134,8314.0
3135,1457.0
3136,376.0
3137,788.0
3138,297.0
3139,541.0
3140,316.0
3141,350.0
3142,337.0
3143,357.0
3144,295.0
3145,329.0
3146,627.0
3147,291.0
3148,238.0
3149,207.0
3150,167.0
3151,369.0
3152,206.0
3153,244.0
3154,181.0
3155,254.0
3156,311.0
3157,270.0
3158,357.0
3159,239.0
3160,168.0
3161,262.0
3162,173.0
3163,310.0
3164,170.0
3165,166.0
3166,151.0
3167,179.0
3168,173.0
3169,194.0
3170,213.0
3171,233.0
3172,301.0
3173,155.0
3174,225.0
3175,398.0
3176,347.0
3177,509.0
3178,384.0
3179,184.0
3180,682.0
3181,258.0
3182,162.0
3183,159.0
3184,221.0
3185,131.0
3186,281.0
3187,206.0
3188,279.0
3189,161.0
3190,169.0
3191,116.0
3192,227.0
3193,130.0
3194,171.0
3195,172.0
3196,212.0
3197,200.0
3198,259.0
3199,439.0
3200,115.0
3201,119.0
3202,151.0
3203,346.0
3204,137.0
3205,114.0
3206,144.0
3207,121.0
3208,121.0
3209,137.0
3210,115.0
3211,138.0
3212,127.0
3213,120.0
3214,126.0
3215,122.0
3216,128.0
3217,138.0
3218,137.0
3219,116.0
3220,115.0
3221,125.0
3222,118.0
3223,124.0
3224,114.0
3225,130.0
3226,117.0
3227,131.0
3228,128.0
3229,118.0
3230,129.0
3231,126.0
3232,120.0
3233,127.0
3234,126.0
3235,134.0
3236,142.0
3237,124.0
3238,127.0
3239,142.0
3240,134.0
3241,134.0
3242,130.0
3243,128.0
3244,134.0
3245,140.0
3246,136.0
3247,131.0
3248,146.0
3249,136.0
3250,130.0
3251,126.0
3252,131.0
3253,128.0
3254,166.0
3255,126.0
3256,122.0
3257,116.0
3258,121.0
3259,151.0
3260,142.0
3261,124.0
3262,129.0
3263,135.0
3264,140.0
3265,132.0
3266,132.0
3267,131.0
3268,127.0
3269,131.0
3270,151.0
3271,130.0
3272,124.0
3273,139.0
3274,138.0
3275,159.0
3276,151.0
3277,120.0
3278,128.0
3279,135.0
3280,130.0
3281,152.0
3282,125.0
3283,119.0
3284,137.0
3285,189.0
3286,127.0
3287,184.0
3288,123.0
3289,145.0
3290,176.0
3291,134.0
3292,172.0
3293,125.0
3294,178.0
3295,151.0
3296,148.0
3297,150.0
3298,154.0
3299,175.0
3300,163.0
3301,152.0
3302,140.0
3303,115.0
3304,159.0
3305,154.0
3306,25422.0
3307,148.0
3308,140.0
3309,122.0
3310,155.0
3311,120.0
3312,133.0
3313,135.0
3314,162.0
3315,122.0
3316,121.0
3317,120.0
3318,129.0
3319,524.0
3320,183.0
3321,139.0
3322,575.0
3323,820.0
3324,702.0
3325,594.0
3326,668.0
3327,554.0
3328,525.0
3329,1685.0
3330,1794.0
3331,1039.0
3332,25726.0
3333,109.0
3334,2820.0
3335,1260.0
3336,299.0
3337,3931.0
3338,221.0
3339,58.0
3340,583.0
3341,3943.0
3342,263.0
3343,1273.0
3344,666.0
3345,1803.0
3346,1141.0
3347,3725.0
3348,7873.0
3349,760.0
3350,1499.0
3351,823.0
3352,1415.0
3353,1176.0
