Episode,Reward
3354,960.0
3355,2420.0
3356,1727.0
3357,1016.0
3358,1009.0
3359,2388.0
3360,12230.0
3361,306.0
3362,339.0
3363,700.0
3364,253.0
3365,244.0
3366,1074.0
3367,466.0
3368,1429.0
3369,1249.0
3370,403.0
3371,335.0
3372,729.0
3373,345.0
3374,577.0
3375,811.0
3376,638.0
3377,638.0
3378,627.0
3379,715.0
3380,484.0
3381,402.0
3382,563.0
3383,504.0
3384,695.0
3385,485.0
3386,512.0
3387,591.0
3388,656.0
3389,470.0
3390,590.0
3391,637.0
3392,777.0
3393,380.0
3394,270.0
3395,260.0
3396,367.0
3397,190.0
3398,712.0
3399,285.0
3400,243.0
3401,247.0
3402,301.0
3403,206.0
3404,227.0
3405,219.0
3406,198.0
3407,207.0
3408,171.0
3409,200.0
3410,207.0
3411,171.0
3412,186.0
3413,200.0
3414,204.0
3415,192.0
3416,219.0
3417,292.0
3418,174.0
3419,198.0
3420,199.0
3421,215.0
3422,174.0
3423,204.0
3424,222.0
3425,188.0
3426,266.0
3427,221.0
3428,186.0
3429,228.0
3430,229.0
3431,217.0
3432,220.0
3433,182.0
3434,231.0
3435,247.0
3436,249.0
3437,225.0
3438,248.0
3439,912.0
3440,708.0
3441,594.0
3442,544.0
3443,638.0
3444,619.0
3445,625.0
3446,653.0
3447,628.0
3448,248.0
3449,240.0
3450,250.0
3451,417.0
3452,181.0
3453,223.0
3454,265.0
3455,209.0
3456,212.0
3457,745.0
3458,216.0
3459,256.0
3460,260.0
3461,238.0
3462,237.0
3463,249.0
3464,204.0
3465,303.0
3466,226.0
3467,345.0
3468,283.0
3469,246.0
3470,217.0
3471,215.0
3472,222.0
3473,279.0
3474,198.0
3475,213.0
3476,235.0
3477,191.0
3478,296.0
3479,765.0
3480,271.0
3481,219.0
3482,232.0
3483,209.0
3484,330.0
3485,799.0
3486,817.0
3487,812.0
3488,176.0
3489,3317.0
3490,416.0
3491,192.0
3492,163.0
3493,2498.0
3494,447.0
3495,820.0
3496,948.0
3497,466.0
3498,146.0
3499,324.0
3500,681.0
3501,184.0
3502,335.0
3503,388.0
3504,336.0
3505,144.0
3506,155.0
3507,176.0
3508,152.0
3509,1082.0
3510,136.0
3511,40395.0
3512,149.0
3513,156.0
3514,165.0
3515,134.0
3516,194.0
3517,146.0
3518,149.0
3519,131.0
3520,116.0
3521,117.0
3522,222.0
3523,140.0
3524,131.0
3525,119.0
3526,114.0
3527,165.0
3528,112.0
3529,114.0
3530,117.0
3531,112.0
3532,112.0
3533,111.0
3534,117.0
3535,132.0
3536,115.0
3537,113.0
3538,123.0
3539,110.0
3540,111.0
3541,109.0
3542,159.0
3543,113.0
3544,131.0
3545,120.0
3546,146.0
3547,118.0
3548,175.0
3549,113.0
3550,188.0
3551,117.0
3552,170.0
3553,175.0
3554,194.0
3555,119.0
3556,124.0
3557,114.0
3558,135.0
3559,243.0
3560,165.0
3561,198.0
3562,113.0
3563,173.0
3564,114.0
3565,109.0
3566,112.0
3567,103.0
3568,110.0
3569,110.0
3570,130.0
3571,115.0
3572,116.0
3573,136.0
3574,116.0
3575,116.0
3576,144.0
3577,113.0
3578,136.0
3579,127.0
3580,113.0
3581,124.0
3582,126.0
3583,111.0
3584,121.0
3585,126.0
3586,110.0
3587,108.0
3588,114.0
3589,232.0
3590,109.0
3591,114.0
3592,128.0
3593,114.0
3594,114.0
3595,144.0
3596,156.0
3597,109.0
3598,130.0
3599,21.0
3600,119.0
3601,108.0
3602,108.0
3603,117.0
3604,109.0
3605,118.0
3606,126.0
3607,137.0
3608,105.0
3609,112.0
3610,126.0
3611,112.0
3612,114.0
3613,135.0
3614,132.0
3615,115.0
3616,124.0
3617,132.0
3618,120.0
3619,104.0
3620,131.0
3621,123.0
3622,121.0
3623,113.0
3624,122.0
3625,110.0
3626,105.0
3627,115.0
3628,108.0
3629,129.0
3630,127.0
3631,120.0
3632,120.0
3633,101.0
3634,118.0
3635,119.0
3636,114.0
3637,120.0
3638,110.0
3639,116.0
3640,115.0
3641,113.0
3642,106.0
3643,106.0
3644,118.0
3645,107.0
3646,120.0
3647,108.0
3648,156.0
3649,129.0
3650,124.0
3651,237.0
3652,118.0
3653,115.0
3654,121.0
3655,151.0
3656,107.0
3657,116.0
3658,106.0
3659,113.0
3660,126.0
3661,116.0
3662,106.0
3663,703.0
3664,115.0
3665,121.0
3666,127.0
3667,129.0
3668,124.0
3669,157.0
3670,147.0
3671,576.0
3672,201.0
3673,117.0
3674,141.0
3675,174.0
3676,168.0
3677,120.0
3678,167.0
3679,144.0
3680,133.0
3681,125.0
3682,131.0
3683,119.0
3684,132.0
3685,122.0
3686,270.0
3687,186.0
3688,137.0
3689,126.0
3690,192.0
3691,163.0
3692,146.0
3693,204.0
3694,213.0
3695,122.0
3696,130.0
3697,132.0
3698,162.0
3699,187.0
3700,222.0
3701,169.0
3702,151.0
3703,196.0
3704,163.0
3705,155.0
3706,339.0
3707,153.0
3708,178.0
3709,177.0
3710,23892.0
3711,57.0
3712,13.0
3713,109.0
3714,57.0
3715,203.0
3716,130.0
3717,60.0
3718,27.0
3719,157.0
3720,105.0
3721,71.0
3722,87.0
3723,119.0
3724,15.0
3725,24.0
3726,122.0
3727,58.0
3728,12.0
3729,31.0
3730,68.0
3731,63.0
3732,65.0
3733,10.0
3734,53.0
3735,28.0
3736,58.0
3737,117.0
3738,69.0
3739,305.0
3740,12.0
3741,72.0
3742,13.0
3743,140.0
3744,15.0
3745,68.0
3746,28.0
3747,18.0
3748,131.0
3749,12.0
3750,14.0
3751,259.0
3752,926.0
3753,18.0
3754,392.0
3755,38.0
3756,52.0
3757,19.0
3758,154.0
3759,74.0
3760,17.0
3761,33.0
3762,21.0
3763,20.0
3764,112.0
3765,71.0
3766,23.0
3767,77.0
3768,334.0
3769,75.0
3770,80.0
3771,93.0
3772,228.0
3773,125.0
3774,83.0
3775,123.0
3776,77.0
3777,81.0
3778,140.0
3779,85.0
3780,76.0
3781,121.0
3782,136.0
3783,79.0
3784,93.0
3785,103.0
3786,114.0
3787,113.0
3788,101.0
3789,108.0
3790,98.0
3791,106.0
3792,110.0
3793,112.0
3794,130.0
3795,99.0
3796,119.0
3797,121.0
3798,116.0
3799,118.0
3800,109.0
3801,114.0
3802,115.0
3803,105.0
3804,115.0
3805,107.0
3806,143.0
3807,123.0
3808,117.0
3809,119.0
3810,108.0
3811,123.0
3812,121.0
3813,121.0
3814,125.0
3815,121.0
3816,113.0
3817,111.0
3818,107.0
3819,126.0
3820,131.0
3821,108.0
3822,126.0
3823,119.0
3824,136.0
3825,119.0
3826,131.0
3827,115.0
3828,123.0
3829,111.0
3830,123.0
3831,127.0
3832,120.0
3833,137.0
3834,124.0
3835,116.0
3836,126.0
3837,134.0
3838,115.0
3839,128.0
3840,120.0
3841,131.0
3842,127.0
3843,126.0
3844,130.0
3845,128.0
3846,122.0
3847,128.0
3848,122.0
3849,125.0
3850,119.0
3851,135.0
3852,197.0
3853,128.0
3854,134.0
3855,138.0
3856,131.0
3857,168.0
3858,208.0
3859,134.0
3860,626.0
3861,203.0
3862,184.0
3863,174.0
3864,270.0
3865,152.0
3866,171.0
3867,195.0
3868,287.0
3869,191.0
3870,298.0
3871,143.0
3872,504.0
3873,250.0
3874,280.0
3875,125.0
3876,174.0
3877,55.0
3878,235.0
3879,233.0
3880,150.0
3881,378.0
3882,154.0
3883,223.0
3884,202.0
3885,236.0
3886,183.0
3887,255.0
3888,237.0
3889,219.0
3890,267.0
3891,190.0
3892,214.0
3893,250.0
3894,283.0
3895,276.0
3896,254.0
3897,227.0
3898,189.0
3899,195.0
3900,249.0
3901,210.0
3902,179.0
3903,243.0
3904,190.0
3905,252.0
3906,254.0
3907,214.0
3908,231.0
3909,290.0
3910,210.0
3911,227.0
3912,342.0
3913,222.0
3914,247.0
3915,284.0
3916,1121.0
3917,618.0
3918,540.0
3919,769.0
3920,796.0
3921,1088.0
3922,56069.0
3923,21.0
3924,27.0
3925,35.0
3926,42.0
3927,46.0
3928,48.0
3929,66.0
3930,55.0
3931,62.0
3932,58.0
3933,54.0
3934,59.0
3935,65.0
3936,58.0
3937,65.0
3938,61.0
3939,50.0
3940,60.0
3941,50.0
3942,100.0
3943,51.0
3944,56.0
3945,50.0
3946,56.0
3947,58.0
3948,53.0
3949,129.0
3950,51.0
3951,49.0
3952,49.0
3953,140.0
3954,43.0
3955,196.0
3956,54.0
3957,58.0
3958,1182.0
3959,90.0
3960,174.0
3961,159.0
3962,151.0
3963,145.0
3964,151.0
3965,52.0
3966,148.0
3967,62.0
3968,52.0
3969,152.0
3970,3781.0
3971,409.0
3972,331.0
3973,246.0
3974,221.0
3975,227.0
3976,259.0
3977,227.0
3978,942.0
3979,417.0
3980,319.0
3981,188.0
3982,456.0
3983,329.0
3984,312.0
3985,469.0
3986,407.0
3987,695.0
3988,177.0
3989,381.0
3990,1314.0
3991,573.0
3992,972.0
3993,157.0
3994,465.0
3995,5115.0
3996,702.0
3997,121.0
3998,208.0
3999,196.0
4000,649.0
4001,218.0
4002,352.0
4003,230.0
4004,299.0
4005,420.0
4006,238.0
4007,1080.0
4008,204.0
4009,129.0
4010,24536.0
4011,141.0
4012,549.0
4013,116.0
4014,506.0
4015,120.0
4016,709.0
4017,137.0
4018,129.0
4019,143.0
4020,172.0
4021,1006.0
4022,208.0
4023,756.0
4024,986.0
4025,170.0
4026,212.0
4027,3689.0
4028,875.0
4029,532.0
4030,3301.0
4031,6486.0
4032,5578.0
4033,1804.0
4034,976.0
4035,10562.0
4036,352.0
4037,85.0
4038,2565.0
4039,1263.0
4040,418.0
4041,35444.0
4042,329.0
4043,259.0
4044,358.0
4045,345.0
4046,248.0
4047,284.0
4048,572.0
4049,51589.0
4050,142.0
4051,246.0
4052,128.0
4053,1996.0
4054,7284.0
4055,200.0
4056,164.0
4057,264.0
4058,12.0
4059,192.0
4060,355.0
4061,21.0
4062,57.0
4063,133.0
4064,160.0
4065,157.0
4066,122.0
4067,103.0
4068,76.0
4069,92.0
4070,84.0
4071,107.0
4072,288.0
4073,72.0
4074,252.0
4075,25.0
4076,79.0
4077,85.0
4078,113.0
4079,83.0
4080,74.0
4081,74.0
4082,100.0
4083,69.0
4084,72.0
4085,84.0
4086,70.0
4087,77.0
4088,83.0
4089,87.0
4090,135.0
4091,89.0
4092,83.0
4093,244.0
4094,85.0
4095,99.0
4096,74.0
4097,109.0
4098,90.0
4099,85.0
4100,78.0
4101,92.0
4102,90.0
4103,89.0
4104,100.0
4105,83.0
4106,83.0
4107,76.0
4108,93.0
4109,97.0
4110,108.0
4111,144.0
4112,106.0
4113,96.0
4114,150.0
4115,116.0
4116,105.0
4117,144.0
4118,183.0
4119,163.0
4120,151.0
4121,192.0
4122,173.0
4123,331.0
4124,131.0
4125,268.0
4126,132.0
4127,291.0
4128,180.0
4129,140.0
4130,162.0
4131,134.0
4132,201.0
4133,197.0
4134,125.0
4135,257.0
4136,157.0
4137,155.0
4138,133.0
4139,172.0
4140,122.0
4141,140.0
4142,119.0
4143,147.0
4144,146.0
4145,130.0
4146,170.0
4147,128.0
4148,153.0
4149,154.0
4150,185.0
4151,161.0
4152,154.0
4153,143.0
4154,142.0
4155,112.0
4156,145.0
4157,118.0
4158,141.0
4159,124.0
4160,135.0
4161,145.0
4162,130.0
4163,121.0
4164,130.0
4165,130.0
4166,149.0
4167,138.0
4168,146.0
4169,150.0
4170,154.0
4171,140.0
4172,160.0
4173,145.0
4174,147.0
4175,133.0
4176,117.0
4177,155.0
4178,148.0
4179,139.0
4180,127.0
4181,135.0
4182,160.0
4183,137.0
4184,140.0
4185,142.0
4186,143.0
4187,115.0
4188,138.0
4189,137.0
4190,111.0
4191,115.0
4192,138.0
4193,106.0
4194,128.0
4195,143.0
4196,119.0
4197,124.0
4198,127.0
4199,127.0
4200,94.0
4201,125.0
4202,122.0
4203,99.0
4204,121.0
4205,97.0
4206,146.0
4207,96.0
4208,115.0
4209,140.0
4210,131.0
4211,113.0
4212,105.0
4213,129.0
4214,138.0
4215,130.0
4216,129.0
4217,145.0
4218,130.0
4219,135.0
4220,102.0
4221,138.0
4222,130.0
4223,165.0
4224,133.0
4225,127.0
4226,82.0
4227,91.0
4228,154.0
4229,125.0
4230,145.0
4231,121.0
4232,82.0
4233,122.0
4234,121.0
4235,131.0
4236,118.0
4237,141.0
4238,132.0
4239,129.0
4240,125.0
4241,139.0
4242,138.0
4243,156.0
4244,132.0
4245,137.0
4246,125.0
4247,141.0
4248,124.0
4249,132.0
4250,129.0
4251,152.0
4252,137.0
4253,132.0
4254,140.0
4255,146.0
4256,158.0
4257,155.0
4258,143.0
4259,147.0
4260,129.0
4261,169.0
4262,214.0
4263,164.0
4264,126.0
4265,154.0
4266,151.0
4267,150.0
4268,156.0
4269,91.0
4270,157.0
4271,166.0
4272,150.0
4273,268.0
4274,135.0
4275,167.0
4276,173.0
4277,236.0
4278,178.0
4279,160.0
4280,178.0
4281,166.0
4282,189.0
4283,130.0
4284,292.0
4285,151.0
4286,198.0
4287,287.0
4288,262.0
4289,174.0
4290,281.0
4291,272.0
4292,279.0
4293,295.0
4294,149.0
4295,296.0
4296,196.0
4297,215.0
4298,293.0
4299,175.0
4300,167.0
4301,292.0
4302,161.0
4303,162.0
4304,165.0
4305,108.0
4306,159.0
4307,302.0
4308,88.0
4309,161.0
4310,150.0
4311,159.0
4312,314.0
4313,166.0
4314,301.0
4315,286.0
4316,139.0
4317,303.0
4318,330.0
4319,304.0
4320,308.0
4321,315.0
4322,319.0
4323,313.0
4324,323.0
4325,322.0
4326,146.0
4327,155.0
4328,353.0
4329,315.0
4330,122.0
4331,334.0
4332,195.0
4333,339.0
4334,192.0
4335,199.0
4336,166.0
4337,368.0
4338,161.0
4339,340.0
4340,353.0
4341,364.0
4342,198.0
4343,397.0
4344,175.0
4345,398.0
4346,383.0
4347,390.0
4348,429.0
4349,202.0
4350,914.0
4351,497.0
4352,1137.0
4353,705.0
4354,793.0
4355,571.0
4356,364.0
4357,765.0
4358,317.0
4359,13763.0
4360,330.0
4361,8428.0
4362,593.0
4363,520.0
4364,348.0
4365,366.0
4366,401.0
4367,382.0
4368,394.0
4369,356.0
4370,16826.0
4371,2644.0
4372,318.0
4373,323.0
4374,377.0
4375,325.0
4376,5269.0
4377,488.0
4378,525.0
4379,1102.0
4380,696.0
4381,778.0
4382,287.0
4383,646.0
4384,104.0
4385,292.0
4386,349.0
4387,437.0
4388,369.0
4389,1601.0
4390,1340.0
4391,561.0
4392,427.0
4393,417.0
4394,979.0
4395,409.0
4396,436.0
4397,446.0
4398,503.0
4399,165.0
4400,464.0
4401,141.0
4402,421.0
4403,120.0
4404,125.0
4405,183.0
4406,132.0
4407,138.0
4408,135.0
4409,154.0
4410,170.0
4411,96.0
4412,385.0
4413,392.0
4414,705.0
4415,91.0
4416,830.0
4417,125.0
4418,406.0
4419,471.0
4420,528.0
4421,2956.0
4422,30938.0
4423,1431.0
4424,703.0
4425,394.0
4426,11497.0
4427,6550.0
4428,57621.0
4429,165.0
4430,101.0
4431,141.0
4432,321.0
4433,186.0
4434,153.0
4435,1672.0
4436,228.0
4437,20.0
4438,316.0
4439,36.0
4440,48.0
4441,46.0
4442,20.0
4443,20.0
4444,46.0
4445,37.0
4446,40.0
4447,138.0
4448,85.0
4449,117.0
4450,1932.0
4451,33.0
4452,868.0
4453,133.0
4454,246.0
4455,46.0
4456,220.0
4457,115.0
4458,228.0
4459,149.0
4460,119.0
4461,389.0
4462,935.0
4463,388.0
4464,133.0
4465,274.0
4466,118.0
4467,240.0
4468,152.0
4469,209.0
4470,422.0
4471,263.0
4472,114.0
4473,111.0
4474,111.0
4475,123.0
4476,129.0
4477,121.0
4478,125.0
4479,119.0
4480,136.0
4481,142.0
4482,113.0
4483,111.0
4484,124.0
4485,114.0
4486,148.0
4487,112.0
4488,130.0
4489,127.0
4490,124.0
4491,120.0
4492,105.0
4493,129.0
4494,123.0
4495,138.0
4496,105.0
4497,106.0
4498,108.0
4499,106.0
4500,106.0
4501,124.0
4502,112.0
4503,110.0
4504,109.0
4505,163.0
4506,112.0
4507,133.0
4508,123.0
4509,84.0
4510,113.0
4511,117.0
4512,121.0
4513,139.0
4514,102.0
4515,134.0
4516,103.0
4517,112.0
4518,112.0
4519,139.0
4520,109.0
4521,106.0
4522,107.0
4523,105.0
4524,137.0
4525,106.0
4526,118.0
4527,121.0
4528,132.0
4529,113.0
4530,116.0
4531,114.0
4532,108.0
4533,845.0
4534,110.0
4535,112.0
4536,97.0
4537,108.0
4538,115.0
4539,127.0
4540,124.0
4541,102.0
4542,122.0
4543,113.0
4544,127.0
4545,114.0
4546,111.0
4547,112.0
4548,99.0
4549,149.0
4550,99.0
4551,102.0
4552,113.0
4553,103.0
4554,104.0
4555,82.0
4556,110.0
4557,97.0
4558,119.0
4559,43.0
4560,48.0
4561,51.0
4562,101.0
4563,111.0
4564,131.0
4565,74.0
4566,129.0
4567,108.0
4568,80.0
4569,101.0
4570,99.0
4571,103.0
4572,109.0
4573,99.0
4574,48.0
4575,44.0
4576,106.0
4577,101.0
4578,97.0
4579,64.0
4580,107.0
4581,97.0
4582,102.0
4583,44.0
4584,47.0
4585,109.0
4586,99.0
4587,97.0
4588,99.0
4589,128.0
4590,118.0
4591,96.0
4592,123.0
4593,93.0
4594,62.0
4595,48.0
4596,100.0
4597,98.0
4598,103.0
4599,115.0
4600,91.0
4601,114.0
4602,141.0
4603,96.0
4604,50.0
4605,98.0
4606,92.0
4607,156.0
4608,46.0
4609,44.0
4610,125.0
4611,50.0
4612,50.0
4613,97.0
4614,42.0
4615,155.0
4616,57.0
4617,108.0
4618,48.0
4619,126.0
4620,100.0
4621,89.0
4622,50.0
4623,60.0
4624,58.0
4625,70.0
4626,104.0
4627,111.0
4628,59.0
4629,67.0
4630,98.0
4631,66.0
4632,84.0
4633,70.0
4634,78.0
4635,78.0
4636,98.0
4637,122.0
4638,100.0
4639,69.0
4640,88.0
4641,96.0
4642,98.0
4643,156.0
4644,113.0
4645,146.0
4646,89.0
4647,102.0
4648,130.0
4649,100.0
4650,82.0
4651,79.0
4652,108.0
4653,119.0
4654,124.0
4655,109.0
4656,149.0
4657,133.0
4658,167.0
4659,135.0
4660,151.0
4661,137.0
4662,135.0
4663,138.0
4664,137.0
4665,144.0
4666,171.0
4667,173.0
4668,198.0
4669,272.0
4670,182.0
4671,208.0
4672,229.0
4673,241.0
4674,187.0
4675,180.0
4676,231.0
4677,201.0
4678,172.0
4679,125.0
4680,203.0
4681,155.0
4682,322.0
4683,219.0
4684,223.0
4685,189.0
4686,140.0
4687,210.0
4688,210.0
4689,140.0
4690,197.0
4691,197.0
4692,136.0
4693,114.0
4694,157.0
4695,197.0
4696,199.0
4697,141.0
4698,169.0
4699,230.0
4700,181.0
4701,183.0
4702,209.0
4703,148.0
4704,228.0
4705,109.0
4706,127.0
4707,120.0
4708,32.0
4709,155.0
4710,256.0
4711,217.0
4712,231.0
4713,231.0
4714,188.0
4715,132.0
4716,380.0
4717,136.0
4718,202.0
4719,221.0
4720,134.0
4721,182.0
4722,410.0
4723,181.0
4724,227.0
4725,345.0
4726,62.0
4727,274.0
4728,157.0
4729,181.0
4730,264.0
4731,212.0
4732,220.0
4733,236.0
4734,213.0
4735,55.0
4736,208.0
4737,229.0
4738,67.0
4739,148.0
4740,162.0
4741,295.0
4742,245.0
4743,281.0
4744,287.0
4745,287.0
4746,283.0
4747,298.0
4748,251.0
4749,342.0
4750,262.0
4751,269.0
4752,284.0
4753,305.0
4754,368.0
4755,261.0
4756,334.0
4757,248.0
4758,10928.0
4759,194.0
4760,642.0
4761,712.0
4762,651.0
4763,16773.0
4764,634.0
4765,503.0
4766,534.0
4767,513.0
4768,550.0
4769,495.0
4770,569.0
4771,518.0
4772,610.0
4773,477.0
4774,462.0
4775,191.0
4776,574.0
4777,213.0
4778,138.0
4779,292.0
4780,466.0
4781,519.0
4782,249.0
4783,397.0
4784,254.0
4785,209.0
4786,387.0
4787,445.0
4788,1008.0
4789,25184.0
4790,110.0
4791,198.0
4792,149.0
4793,155.0
4794,141.0
4795,106.0
4796,101.0
4797,146.0
4798,154.0
4799,145.0
4800,170.0
4801,147.0
4802,247.0
4803,169.0
4804,149.0
4805,172.0
4806,158.0
4807,151.0
4808,171.0
4809,173.0
4810,169.0
4811,152.0
4812,180.0
4813,200.0
4814,248.0
4815,142.0
4816,32275.0
4817,77.0
4818,364.0
4819,471.0
4820,96.0
4821,373.0
4822,313.0
4823,198.0
4824,179.0
4825,514.0
4826,246.0
4827,414.0
4828,199.0
4829,187.0
4830,214.0
4831,223.0
4832,216.0
4833,253.0
4834,263.0
4835,280.0
4836,406.0
4837,199.0
4838,198.0
4839,208.0
4840,188.0
4841,181.0
4842,984.0
4843,281.0
4844,697.0
4845,519.0
4846,476.0
4847,212.0
4848,844.0
4849,591.0
4850,647.0
4851,37465.0
4852,341.0
4853,113.0
4854,80.0
4855,91.0
4856,1813.0
4857,85.0
4858,4405.0
4859,1325.0
4860,209.0
4861,235.0
4862,296.0
4863,17.0
4864,316.0
4865,334.0
4866,1012.0
4867,551.0
4868,553.0
4869,552.0
4870,576.0
4871,200.0
4872,578.0
4873,576.0
4874,565.0
4875,1376.0
4876,557.0
4877,719.0
4878,767.0
4879,590.0
4880,666.0
4881,668.0
4882,488.0
4883,744.0
4884,842.0
4885,763.0
4886,3020.0
4887,140.0
4888,378.0
4889,129.0
4890,153.0
4891,161.0
4892,134.0
4893,171.0
4894,170.0
4895,125.0
4896,122.0
4897,145.0
4898,220.0
4899,247.0
4900,105.0
4901,400.0
4902,184.0
4903,175.0
4904,367.0
4905,196.0
4906,550.0
4907,415.0
4908,319.0
4909,455.0
4910,258.0
4911,635.0
4912,1763.0
4913,699.0
4914,305.0
4915,678.0
4916,353.0
4917,256.0
4918,411.0
4919,214.0
4920,299.0
4921,228.0
4922,170.0
4923,192.0
4924,152.0
4925,154.0
4926,223.0
4927,180.0
4928,156.0
4929,146.0
4930,150.0
4931,149.0
4932,138.0
4933,143.0
4934,153.0
4935,150.0
4936,144.0
4937,143.0
4938,148.0
4939,160.0
4940,144.0
4941,141.0
4942,160.0
4943,151.0
4944,147.0
4945,191.0
4946,195.0
4947,182.0
4948,142.0
4949,185.0
4950,185.0
4951,145.0
4952,189.0
4953,137.0
4954,138.0
4955,192.0
4956,132.0
4957,129.0
4958,180.0
4959,137.0
4960,133.0
4961,178.0
4962,354.0
4963,202.0
4964,139.0
4965,165.0
4966,141.0
4967,187.0
4968,183.0
4969,143.0
4970,144.0
4971,138.0
4972,205.0
4973,781.0
4974,151.0
4975,134.0
4976,6474.0
4977,387.0
4978,286.0
4979,264.0
4980,279.0
4981,305.0
4982,1004.0
4983,315.0
4984,310.0
4985,275.0
4986,6913.0
4987,237.0
4988,818.0
4989,255.0
4990,210.0
4991,260.0
4992,701.0
4993,14523.0
4994,445.0
4995,4632.0
4996,250.0
4997,303.0
4998,272.0
4999,286.0
5000,378.0
